"","views","mature","life_time","created_at","updated_at","numeric_id","dead_account","language","affiliate"
"78896",5046,0,180,"2018-03-22","2018-09-18",78895,0,"EN",1
"1593",37777,1,244,"2018-02-09","2018-10-11",1592,0,"EN",1
"77994",4644,1,198,"2018-03-28","2018-10-12",77993,0,"EN",1
"121593",310,0,499,"2017-05-27","2018-10-08",121592,0,"EN",0
"146182",2680,0,199,"2018-03-25","2018-10-10",146181,0,"EN",1
"98572",40080,0,2432,"2012-02-14","2018-10-12",98571,0,"EN",1
"7291",1663,1,226,"2018-02-28","2018-10-12",7290,0,"EN",1
"51326",1796,1,416,"2017-08-13","2018-10-03",51325,0,"EN",0
"115659",6870,1,1382,"2014-12-30","2018-10-12",115658,0,"EN",1
"82672",2290,1,1570,"2014-06-23","2018-10-10",82671,0,"EN",1
"64819",3882,1,710,"2016-11-01","2018-10-12",64818,0,"EN",1
"113289",597,0,279,"2017-12-22","2018-09-27",113288,0,"EN",1
"49781",2353,1,1009,"2016-01-05","2018-10-10",49780,0,"EN",1
"10729",1312,0,191,"2018-03-26","2018-10-03",10728,0,"EN",1
"112501",19765,0,1537,"2014-07-28","2018-10-12",112500,0,"EN",1
"18495",3822,1,1901,"2013-07-29","2018-10-12",18494,0,"EN",1
"54764",2486,0,171,"2018-04-24","2018-10-12",54763,0,"EN",0
"131151",819,0,217,"2018-03-06","2018-10-09",131150,0,"EN",1
"72489",4200,1,1687,"2014-02-28","2018-10-12",72488,0,"EN",1
"157153",12389,1,172,"2018-04-23","2018-10-12",157152,0,"EN",1
"149691",326,0,548,"2017-04-05","2018-10-05",149690,0,"EN",0
"129102",589,0,1745,"2013-12-25","2018-10-05",129101,0,"EN",0
"164365",4675,1,875,"2016-05-19","2018-10-11",164364,0,"EN",1
"103146",2697,1,1378,"2015-01-01","2018-10-10",103145,0,"EN",1
"136831",1500,1,1491,"2014-09-10","2018-10-10",136830,0,"EN",1
"23748",560,0,233,"2018-02-17","2018-10-08",23747,0,"EN",1
"129729",11732,0,1522,"2014-08-12","2018-10-12",129728,0,"EN",1
"28239",1309,0,212,"2018-03-04","2018-10-02",28238,0,"EN",1
"143515",1313,1,387,"2017-09-01","2018-09-23",143514,0,"EN",1
"18453",15215,1,3823,"2008-04-24","2018-10-12",18452,0,"EN",1
"15679",13006,1,420,"2017-08-17","2018-10-11",15678,0,"EN",1
"37449",1780,1,789,"2016-08-12","2018-10-10",37448,0,"EN",1
"137642",9091,0,543,"2017-04-17","2018-10-12",137641,0,"EN",1
"158541",16171,1,2050,"2013-03-02","2018-10-12",158540,0,"EN",1
"114269",15229,1,295,"2017-12-21","2018-10-12",114268,0,"EN",1
"132868",22540,1,2632,"2011-07-29","2018-10-12",132867,0,"EN",1
"74461",2645,0,726,"2016-10-13","2018-10-09",74460,0,"EN",1
"143497",2535,0,2884,"2010-11-18","2018-10-11",143496,0,"EN",1
"28369",530,0,1776,"2013-11-12","2018-09-23",28368,0,"EN",1
"154142",8879,1,1147,"2015-08-22","2018-10-12",154141,0,"EN",1
"84675",6135,1,1674,"2014-03-13","2018-10-12",84674,0,"EN",1
"86540",17778,1,1067,"2015-11-05","2018-10-07",86539,0,"EN",1
"37327",5500,1,1192,"2015-07-08","2018-10-12",37326,0,"EN",1
"61179",4647,0,980,"2016-01-28","2018-10-04",61178,0,"EN",1
"114463",4857,1,1934,"2013-06-26","2018-10-12",114462,0,"EN",1
"97958",9562,1,930,"2016-03-26","2018-10-12",97957,0,"EN",0
"23321",1393,0,1308,"2015-03-12","2018-10-10",23320,0,"EN",1
"518",6799,1,1311,"2015-03-11","2018-10-12",517,0,"EN",1
"13331",30536,1,1805,"2013-11-02","2018-10-12",13330,0,"EN",1
"149518",2390,1,101,"2018-04-28","2018-08-07",149517,0,"EN",0
"77208",12019,0,800,"2016-08-03","2018-10-12",77207,0,"EN",1
"55429",4309,0,1224,"2015-06-04","2018-10-10",55428,0,"EN",1
"105876",3820,1,597,"2017-02-22","2018-10-12",105875,0,"EN",1
"32290",6242,1,2540,"2011-10-20","2018-10-03",32289,0,"EN",1
"9087",11389,1,2656,"2011-07-05","2018-10-12",9086,0,"EN",1
"24232",1642,0,2434,"2012-02-03","2018-10-03",24231,0,"EN",1
"117360",2691,0,203,"2018-03-21","2018-10-10",117359,0,"EN",1
"16594",1149,0,1616,"2014-05-06","2018-10-08",16593,0,"EN",1
"109996",675,1,1276,"2015-03-28","2018-09-24",109995,0,"EN",1
"83959",729,1,2097,"2013-01-13","2018-10-11",83958,0,"EN",1
"58220",2766,0,845,"2016-06-19","2018-10-12",58219,0,"EN",1
"82217",1361,1,800,"2016-08-03","2018-10-12",82216,0,"EN",1
"153253",1748,1,234,"2018-02-20","2018-10-12",153252,0,"EN",1
"76939",5112,1,518,"2017-05-12","2018-10-12",76938,0,"EN",1
"62250",1280,1,682,"2016-11-27","2018-10-10",62249,0,"EN",1
"165558",1064,0,366,"2017-10-11","2018-10-12",165557,0,"EN",1
"91155",3178,1,422,"2017-08-15","2018-10-11",91154,0,"EN",1
"166311",4776,1,435,"2017-08-03","2018-10-12",166310,0,"EN",1
"133306",17004,1,1764,"2013-12-13","2018-10-12",133305,0,"EN",1
"55493",2161,0,2414,"2012-03-03","2018-10-12",55492,0,"EN",1
"85960",2563,0,789,"2016-07-15","2018-09-12",85959,0,"EN",1
"116683",1080,0,1856,"2013-09-07","2018-10-07",116682,0,"EN",1
"137112",4201,1,1099,"2015-10-09","2018-10-12",137111,0,"EN",1
"4994",13579,1,1020,"2015-12-27","2018-10-12",4993,0,"EN",1
"47687",10664,1,1429,"2014-11-13","2018-10-12",47686,0,"EN",1
"56628",2702,0,1083,"2015-10-25","2018-10-12",56627,0,"EN",1
"32002",3253,1,1886,"2013-08-11","2018-10-10",32001,0,"EN",1
"65481",5293,1,698,"2016-11-04","2018-10-03",65480,0,"EN",1
"59690",9850,1,1881,"2013-08-17","2018-10-11",59689,0,"EN",1
"16080",11278,0,586,"2017-03-05","2018-10-12",16079,0,"EN",1
"66911",463,1,728,"2016-09-13","2018-09-11",66910,0,"EN",1
"151098",8242,0,1296,"2015-03-26","2018-10-12",151097,0,"EN",1
"63059",2284,1,1251,"2015-04-29","2018-10-01",63058,0,"EN",1
"48519",9922,1,1223,"2015-06-07","2018-10-12",48518,0,"EN",1
"1445",2882,0,331,"2017-11-14","2018-10-11",1444,0,"EN",1
"131396",6907,0,340,"2017-11-06","2018-10-12",131395,0,"EN",1
"13037",62680,1,310,"2017-12-06","2018-10-12",13036,0,"EN",1
"78768",35641,0,913,"2016-04-12","2018-10-12",78767,0,"EN",1
"12038",2175,1,514,"2017-04-05","2018-09-01",12037,0,"EN",1
"63197",6411,1,174,"2018-04-21","2018-10-12",63196,0,"EN",1
"36837",522,0,1225,"2015-06-05","2018-10-12",36836,0,"EN",0
"153418",882,0,1471,"2014-09-26","2018-10-06",153417,0,"EN",0
"121314",43827,1,2303,"2012-06-22","2018-10-12",121313,0,"EN",1
"144584",19345,1,718,"2016-10-24","2018-10-12",144583,0,"DE",0
"157137",12470,0,417,"2017-08-21","2018-10-12",157136,0,"EN",1
"119757",379,1,211,"2018-02-18","2018-09-17",119756,0,"EN",0
"121003",3777,1,1594,"2014-05-30","2018-10-10",121002,0,"EN",1
"19008",1464,1,772,"2016-08-25","2018-10-06",19007,0,"EN",1
"135497",4411,0,838,"2016-06-26","2018-10-12",135496,0,"EN",1
"88292",11830,0,982,"2016-02-03","2018-10-12",88291,0,"EN",1
"94350",12241,1,1117,"2015-09-21","2018-10-12",94349,0,"EN",1
"19263",2951,1,1165,"2015-08-02","2018-10-10",19262,0,"EN",1
"129888",10006,1,203,"2018-03-23","2018-10-12",129887,0,"EN",1
"117455",4309,1,1063,"2015-11-07","2018-10-05",117454,0,"EN",1
"77247",23214,1,1558,"2014-07-07","2018-10-12",77246,0,"EN",1
"104688",2054,0,807,"2016-07-24","2018-10-09",104687,0,"EN",1
"141531",109896,1,1739,"2014-01-07","2018-10-12",141530,0,"EN",1
"122001",116,1,1102,"2015-09-23","2018-09-29",122000,0,"EN",0
"90674",8592,1,1386,"2014-12-25","2018-10-11",90673,0,"EN",1
"126939",650,1,204,"2018-03-22","2018-10-12",126938,0,"EN",1
"147253",1358,1,350,"2017-10-24","2018-10-09",147252,0,"EN",1
"157811",2058,0,223,"2018-02-23","2018-10-04",157810,0,"EN",1
"130862",572,0,1239,"2015-05-20","2018-10-10",130861,0,"EN",0
"120920",2346,1,700,"2016-11-10","2018-10-11",120919,0,"DE",1
"164911",3277,1,2421,"2012-02-25","2018-10-12",164910,0,"EN",1
"139258",89663,0,1952,"2013-06-08","2018-10-12",139257,0,"EN",1
"158837",16441,0,2041,"2013-03-11","2018-10-12",158836,0,"EN",1
"10802",6584,1,2040,"2013-03-12","2018-10-12",10801,0,"EN",1
"30746",2907,1,2043,"2013-03-01","2018-10-04",30745,0,"EN",1
"15835",7259,1,2407,"2012-03-10","2018-10-12",15834,0,"EN",1
"61332",4713,1,691,"2016-11-10","2018-10-02",61331,0,"EN",1
"104778",1497,0,343,"2017-11-03","2018-10-12",104777,0,"EN",1
"128892",3911,1,1060,"2015-11-15","2018-10-10",128891,0,"EN",1
"137691",1353,1,1495,"2014-09-08","2018-10-12",137690,0,"EN",1
"110440",2369,1,966,"2016-02-19","2018-10-12",110439,0,"EN",1
"95306",9682,1,251,"2018-01-16","2018-09-24",95305,0,"EN",1
"97798",20605,0,1787,"2013-11-20","2018-10-12",97797,0,"EN",1
"106946",18678,1,957,"2016-02-28","2018-10-12",106945,0,"EN",1
"122302",5160,1,956,"2016-02-28","2018-10-11",122301,0,"EN",1
"126121",1308,1,422,"2017-08-14","2018-10-10",126120,0,"EN",1
"90328",11489,0,618,"2017-02-01","2018-10-12",90327,0,"EN",1
"128732",7688,0,1219,"2015-06-10","2018-10-11",128731,0,"EN",1
"66951",686,0,161,"2018-03-23","2018-08-31",66950,0,"EN",0
"34500",3646,1,1698,"2014-02-17","2018-10-12",34499,0,"EN",1
"166836",900,0,1150,"2015-08-09","2018-10-02",166835,0,"EN",0
"123330",1949,1,1359,"2015-01-10","2018-09-30",123329,0,"EN",1
"69740",10506,1,985,"2016-01-31","2018-10-12",69739,0,"EN",1
"152671",1557,1,1241,"2015-05-06","2018-09-28",152670,0,"EN",1
"44882",1237,1,1403,"2014-11-22","2018-09-25",44881,0,"EN",0
"37228",2954,1,768,"2016-08-22","2018-09-29",37227,0,"EN",1
"101551",887,1,2244,"2012-08-08","2018-09-30",101550,0,"EN",0
"78483",37405,1,326,"2017-11-20","2018-10-12",78482,0,"EN",1
"38776",7929,0,318,"2017-11-11","2018-09-25",38775,0,"EN",1
"106457",2002,0,1950,"2013-06-09","2018-10-11",106456,0,"EN",0
"155842",4438,1,190,"2018-04-01","2018-10-08",155841,0,"EN",1
"54243",4576,1,418,"2017-08-20","2018-10-12",54242,0,"EN",1
"24117",18082,1,1027,"2015-12-20","2018-10-12",24116,0,"EN",1
"97190",1236,1,1573,"2014-06-11","2018-10-01",97189,0,"EN",1
"135564",4903,0,851,"2016-06-13","2018-10-12",135563,0,"EN",0
"40792",1895,0,288,"2017-12-27","2018-10-11",40791,0,"EN",1
"13031",1630,0,1127,"2015-08-23","2018-09-23",13030,0,"EN",0
"144498",283878,1,1971,"2013-05-20","2018-10-12",144497,0,"EN",0
"33882",28759,1,2735,"2011-04-16","2018-10-11",33881,0,"EN",1
"73249",11092,0,1586,"2014-06-09","2018-10-12",73248,0,"EN",1
"148274",23832,0,2992,"2010-07-18","2018-09-26",148273,0,"EN",0
"160974",286694,1,2219,"2012-09-14","2018-10-12",160973,0,"EN",0
"154113",18280,1,3307,"2009-09-21","2018-10-11",154112,0,"EN",1
"151761",100,0,2415,"2012-02-28","2018-10-09",151760,0,"EN",0
"87933",5404,0,1744,"2013-12-28","2018-10-07",87932,0,"EN",0
"68797",347,1,1888,"2013-08-06","2018-10-07",68796,0,"EN",0
"101789",951,0,1151,"2015-08-15","2018-10-09",101788,0,"EN",0
"30482",9495,1,2540,"2011-10-25","2018-10-08",30481,0,"EN",1
"105684",7729,1,1297,"2015-03-25","2018-10-12",105683,0,"EN",1
"80702",5164,0,1811,"2013-10-24","2018-10-09",80701,0,"EN",0
"63028",28919,1,1309,"2015-03-13","2018-10-12",63027,0,"EN",1
"118621",12396,0,1025,"2015-11-29","2018-09-19",118620,0,"EN",1
"140048",13747,1,1893,"2013-08-06","2018-10-12",140047,0,"EN",1
"25692",4605,0,1441,"2014-11-01","2018-10-12",25691,0,"JA",1
"12717",2934,1,1724,"2014-01-20","2018-10-10",12716,0,"RU",0
"70653",13418,1,2322,"2012-05-31","2018-10-09",70652,0,"FR",0
"152680",12762,0,2121,"2012-12-17","2018-10-08",152679,0,"EN",0
"143910",6330,1,2470,"2012-01-07","2018-10-12",143909,0,"EN",1
"82607",4152508,0,2726,"2011-04-26","2018-10-12",82606,0,"EN",0
"161613",158,0,2184,"2012-10-17","2018-10-10",161612,0,"EN",0
"89782",1387,0,1156,"2015-08-13","2018-10-12",89781,0,"EN",0
"8909",4721,1,3036,"2010-06-06","2018-09-28",8908,0,"EN",1
"43865",2624,0,2516,"2011-11-08","2018-09-28",43864,0,"EN",0
"132665",4260,1,3148,"2010-02-28","2018-10-12",132664,0,"ES",1
"22319",5384,0,2372,"2012-04-06","2018-10-04",22318,0,"EN",0
"97179",162283,0,2240,"2012-08-24","2018-10-12",97178,0,"EN",1
"154866",654,1,1929,"2013-06-23","2018-10-04",154865,0,"EN",0
"57326",8293,1,1791,"2013-11-16","2018-10-12",57325,0,"EN",1
"62570",1918,1,1245,"2015-05-07","2018-10-03",62569,0,"EN",0
"143036",4757,1,1476,"2014-09-27","2018-10-12",143035,0,"KO",0
"620",95722,0,1450,"2014-10-20","2018-10-09",619,0,"EN",0
"107303",21578,1,2473,"2012-01-04","2018-10-12",107302,0,"EN",1
"28153",2256,0,669,"2016-12-12","2018-10-12",28152,0,"DE",1
"111700",3471,0,1391,"2014-12-21","2018-10-12",111699,0,"JA",0
"99429",753,0,1900,"2013-07-25","2018-10-07",99428,0,"EN",0
"86635",40187,1,1561,"2014-07-03","2018-10-11",86634,0,"EN",0
"79327",4751,1,997,"2016-01-19","2018-10-12",79326,0,"JA",0
"44017",1956,0,2581,"2011-09-18","2018-10-12",44016,0,"EN",1
"32537",87,0,2140,"2012-11-17","2018-09-27",32536,0,"EN",0
"125797",3461,1,1720,"2014-01-26","2018-10-12",125796,0,"ES",1
"109380",17848,0,2601,"2011-08-27","2018-10-10",109379,0,"EN",1
"160935",16912,0,3468,"2009-04-12","2018-10-10",160934,0,"EN",0
"79188",4821,0,2470,"2012-01-07","2018-10-12",79187,0,"PT",0
"113784",3443,0,2225,"2012-09-03","2018-10-07",113783,0,"EN",1
"120113",1433,0,971,"2016-01-07","2018-09-04",120112,0,"RU",0
"13681",2799,0,1976,"2013-05-14","2018-10-11",13680,0,"EN",0
"8097",12801,0,1275,"2015-04-15","2018-10-11",8096,0,"EN",1
"26667",1947,0,1896,"2013-07-27","2018-10-05",26666,0,"EN",1
"76864",17479,1,3276,"2009-10-12","2018-10-01",76863,0,"EN",0
"161621",7990,1,1108,"2015-09-30","2018-10-12",161620,0,"EN",1
"5231",11732,1,1791,"2013-11-16","2018-10-12",5230,0,"EN",1
"111833",881,0,1692,"2014-02-22","2018-10-11",111832,0,"EN",1
"156156",1826,0,2559,"2011-10-05","2018-10-07",156155,0,"EN",0
"56721",717133,0,2356,"2012-04-30","2018-10-12",56720,0,"ZH",0
"70288",1290,0,1681,"2014-03-04","2018-10-10",70287,0,"EN",0
"63097",1646386,0,1595,"2014-05-31","2018-10-12",63096,0,"EN",0
"134774",5791,1,1183,"2015-07-11","2018-10-06",134773,0,"EN",0
"124988",16439,1,2072,"2013-02-08","2018-10-12",124987,0,"EN",1
"65129",327,0,1165,"2015-08-04","2018-10-12",65128,0,"EN",0
"153076",2520,1,1459,"2014-10-12","2018-10-10",153075,0,"EN",1
"58122",20087,1,3447,"2009-05-05","2018-10-12",58121,0,"EN",1
"84091",440,0,1123,"2015-08-07","2018-09-03",84090,0,"EN",0
"79160",3424,0,1669,"2014-03-18","2018-10-12",79159,0,"EN",1
"157401",519,0,2590,"2011-09-09","2018-10-12",157400,0,"EN",0
"42014",38032,1,3022,"2010-06-27","2018-10-05",42013,0,"EN",1
"91697",2198,1,2415,"2012-02-29","2018-10-10",91696,0,"EN",0
"111155",596,0,2364,"2012-03-31","2018-09-20",111154,0,"EN",0
"14112",206713,1,710,"2016-11-01","2018-10-12",14111,0,"EN",0
"62962",4214,0,2457,"2012-01-08","2018-09-30",62961,0,"EN",0
"92379",1281426,1,2006,"2013-04-15","2018-10-12",92378,0,"EN",0
"164871",40864,1,1582,"2014-06-13","2018-10-12",164870,0,"EN",1
"16937",2983,1,2035,"2013-03-17","2018-10-12",16936,0,"EN",1
"67504",3009,0,3336,"2009-08-23","2018-10-11",67503,0,"EN",1
"67912",137783,0,2653,"2011-06-25","2018-09-29",67911,0,"EN",0
"2619",960,0,1160,"2015-07-10","2018-09-12",2618,0,"EN",0
"116823",7751,1,1155,"2015-07-01","2018-08-29",116822,0,"EN",0
"114820",1269,0,1222,"2015-06-05","2018-10-09",114819,0,"EN",0
"104023",185603,0,1466,"2014-10-06","2018-10-11",104022,0,"EN",0
"24631",4233,0,1898,"2013-07-11","2018-09-21",24630,0,"ZH",0
"12459",197434,0,3246,"2009-11-21","2018-10-11",12458,0,"ZH",0
"60699",536,0,2418,"2012-02-28","2018-10-12",60698,0,"EN",1
"163523",602,0,1561,"2014-07-03","2018-10-11",163522,0,"EN",0
"137054",3812,1,1423,"2014-11-16","2018-10-09",137053,0,"EN",1
"54195",2506,0,2555,"2011-09-19","2018-09-17",54194,0,"EN",0
"42411",10164,0,787,"2016-08-16","2018-10-12",42410,0,"JA",1
"67019",2433,0,2174,"2012-10-28","2018-10-11",67018,0,"EN",1
"32297",4599,1,1642,"2014-04-10","2018-10-08",32296,0,"EN",1
"24382",2924,0,2109,"2012-12-08","2018-09-17",24381,0,"ZH",0
"147837",21785,1,2740,"2011-04-02","2018-10-02",147836,0,"EN",0
"88576",9451,1,2354,"2012-05-01","2018-10-11",88575,0,"EN",0
"69656",4042,0,1228,"2015-05-04","2018-09-13",69655,0,"ZH",0
"127188",57846,1,690,"2016-11-21","2018-10-12",127187,0,"ZH",1
"25092",13105,0,2454,"2012-01-21","2018-10-10",25091,0,"EN",1
"68619",5768,1,2348,"2012-04-26","2018-09-30",68618,0,"EN",0
"13851",25073,1,4085,"2007-07-31","2018-10-06",13850,0,"EN",1
"65472",16727,1,1663,"2014-03-24","2018-10-12",65471,0,"EN",1
"87688",4202,1,2334,"2012-05-22","2018-10-12",87687,0,"EN",0
"87727",1225,1,3251,"2009-11-02","2018-09-27",87726,0,"EN",0
"163559",175838,1,2887,"2010-11-16","2018-10-12",163558,0,"EN",0
"97220",3173,0,3111,"2010-04-04","2018-10-10",97219,0,"EN",1
"55688",9251,1,2342,"2012-05-12","2018-10-10",55687,0,"EN",1
"51896",272166,1,3028,"2010-06-27","2018-10-11",51895,0,"EN",1
"1924",4624,0,2628,"2011-08-02","2018-10-12",1923,0,"ES",0
"69290",7861,1,2596,"2011-08-14","2018-09-22",69289,0,"EN",0
"67782",92,0,1428,"2014-11-12","2018-10-10",67781,0,"JA",0
"91981",69320,0,794,"2016-08-09","2018-10-12",91980,0,"JA",0
"25954",966,0,2509,"2011-10-15","2018-08-28",25953,0,"EN",0
"60086",358,0,495,"2017-05-28","2018-10-05",60085,0,"JA",0
"33227",1556,0,2602,"2011-08-28","2018-10-12",33226,0,"EN",0
"135804",16631,1,1214,"2015-06-16","2018-10-12",135803,0,"ES",1
"138765",453292,1,1057,"2015-11-20","2018-10-12",138764,0,"JA",0
"6892",13409,0,1361,"2015-01-16","2018-10-08",6891,0,"EN",1
"16336",3649,0,2238,"2012-08-25","2018-10-11",16335,0,"EN",1
"66275",45484,1,1216,"2015-06-13","2018-10-11",66274,0,"EN",1
"81554",1574,1,1653,"2014-03-21","2018-09-29",81553,0,"EN",1
"32272",731,0,1220,"2015-06-09","2018-10-11",32271,0,"EN",0
"48485",543,0,1919,"2013-07-05","2018-10-06",48484,0,"EN",1
"10279",160,1,842,"2015-08-27","2017-12-16",10278,1,"EN",0
"126410",47671,0,2041,"2013-03-10","2018-10-11",126409,0,"EN",1
"143398",138,0,2142,"2012-10-20","2018-09-01",143397,0,"EN",0
"19944",1563,1,2451,"2011-12-15","2018-08-31",19943,0,"EN",0
"90883",45465,1,2804,"2011-02-07","2018-10-12",90882,0,"EN",1
"151006",3520,0,2268,"2012-03-31","2018-06-16",151005,1,"OTHER",0
"141049",205344,0,3028,"2010-06-28","2018-10-12",141048,0,"ZH",1
"115072",18445,0,1699,"2014-02-16","2018-10-12",115071,0,"EN",1
"163565",20712,1,2742,"2011-04-09","2018-10-11",163564,0,"EN",1
"148630",5652,0,1931,"2013-06-29","2018-10-12",148629,0,"EN",1
"148197",14770,1,1619,"2014-05-06","2018-10-11",148196,0,"EN",1
"67428",11849,0,1734,"2014-01-12","2018-10-12",67427,0,"RU",0
"68081",35503,0,3646,"2008-10-18","2018-10-12",68080,0,"EN",1
"66045",135794,0,2480,"2011-12-28","2018-10-12",66044,0,"EN",1
"56673",17464,1,737,"2016-10-04","2018-10-11",56672,0,"EN",1
"85175",16660,0,935,"2016-03-21","2018-10-12",85174,0,"EN",1
"45196",500,0,2294,"2012-07-01","2018-10-12",45195,0,"EN",0
"132676",54328,0,1240,"2015-05-21","2018-10-12",132675,0,"EN",0
"69976",8514,0,2066,"2013-02-09","2018-10-07",69975,0,"EN",0
"147348",1414,0,1443,"2014-10-29","2018-10-11",147347,0,"EN",1
"126627",740,1,1692,"2014-02-22","2018-10-11",126626,0,"EN",0
"123976",12474,0,2060,"2013-02-08","2018-09-30",123975,0,"EN",0
"55864",843181,0,2426,"2012-02-20","2018-10-12",55863,0,"EN",0
"79311",115,1,2617,"2011-08-07","2018-10-06",79310,0,"EN",0
"60227",10834,1,2870,"2010-11-17","2018-09-26",60226,0,"EN",1
"109135",402,1,3104,"2010-04-04","2018-10-03",109134,0,"EN",0
"137692",2981,1,1426,"2014-11-16","2018-10-12",137691,0,"EN",0
"4621",2185,0,2017,"2013-03-27","2018-10-04",4620,0,"EN",0
"66474",115421,1,1968,"2013-05-23","2018-10-12",66473,0,"EN",1
"59670",61111,1,2047,"2013-03-04","2018-10-11",59669,0,"EN",0
"10097",7973,0,1875,"2013-08-24","2018-10-12",10096,0,"JA",1
"138853",190,1,1110,"2015-09-10","2018-09-24",138852,0,"EN",0
"23",212680,1,2056,"2013-02-24","2018-10-12",22,0,"PL",0
"144904",21319,0,2041,"2013-03-11","2018-10-12",144903,0,"FR",0
"35966",197913,1,2225,"2012-09-06","2018-10-10",35965,0,"EN",0
"71631",19554,1,2128,"2012-12-14","2018-10-12",71630,0,"ZH",0
"2974",18299,0,2023,"2013-03-11","2018-09-24",2973,0,"EN",0
"68967",234220,1,1286,"2015-04-05","2018-10-12",68966,0,"EN",0
"92279",347130,0,2216,"2012-09-17","2018-10-12",92278,0,"PT",0
"10470",20899,1,1459,"2014-09-29","2018-09-27",10469,0,"EN",1
"63270",4345,0,2815,"2010-11-01","2018-07-17",63269,0,"EN",0
"109106",563,0,1473,"2014-09-21","2018-10-03",109105,0,"EN",0
"12402",1648,0,1949,"2013-06-02","2018-10-03",12401,0,"EN",0
"38562",1462,0,2122,"2012-12-20","2018-10-12",38561,0,"EN",1
"530",12881,1,3314,"2009-09-10","2018-10-07",529,0,"EN",1
"28224",287,0,335,"2017-09-06","2018-08-07",28223,0,"EN",0
"157606",12706,0,2285,"2012-05-14","2018-08-16",157605,0,"EN",0
"152021",226,0,2612,"2011-08-12","2018-10-06",152020,0,"EN",0
"152594",889,1,1791,"2013-11-13","2018-10-09",152593,0,"EN",0
"76275",511,0,766,"2016-09-05","2018-10-11",76274,0,"EN",0
"34294",1697902,1,2829,"2011-01-13","2018-10-12",34293,0,"EN",0
"130703",143608,0,1506,"2014-08-28","2018-10-12",130702,0,"ZH",0
"131672",36791,1,1184,"2015-07-16","2018-10-12",131671,0,"EN",0
"18684",6209,1,2515,"2011-11-10","2018-09-29",18683,0,"EN",1
"58315",1839,0,1374,"2014-08-18","2018-05-23",58314,1,"EN",0
"133716",5202,0,2100,"2013-01-08","2018-10-09",133715,0,"EN",1
"161269",22700,0,906,"2016-04-19","2018-10-12",161268,0,"JA",0
"144872",2110,1,1451,"2014-10-21","2018-10-11",144871,0,"DE",0
"102329",1127,0,1071,"2015-10-06","2018-09-11",102328,0,"EN",0
"41256",179334,0,1129,"2015-09-09","2018-10-12",41255,0,"EN",0
"46831",3353,1,2353,"2012-05-03","2018-10-12",46830,0,"EN",1
"23627",6399,0,902,"2016-04-10","2018-09-29",23626,0,"ZH",0
"4477",4316,0,1878,"2013-08-13","2018-10-04",4476,0,"JA",0
"94822",3543,0,2008,"2011-07-26","2017-01-23",94821,1,"EN",0
"35948",2860,0,1917,"2013-07-12","2018-10-11",35947,0,"EN",0
"137966",2687,0,2707,"2011-04-30","2018-09-27",137965,0,"EN",0
"59565",7768,1,2561,"2011-10-04","2018-10-08",59564,0,"EN",0
"62760",4034,1,1470,"2014-10-02","2018-10-11",62759,0,"EN",1
"81710",24399,0,1147,"2015-08-22","2018-10-12",81709,0,"JA",1
"115132",25444,0,1881,"2013-08-18","2018-10-12",115131,0,"EN",0
"161166",4074,1,2759,"2011-03-24","2018-10-12",161165,0,"EN",1
"124679",6481,0,3547,"2009-01-25","2018-10-12",124678,0,"EN",1
"131527",2498,0,2091,"2013-01-17","2018-10-09",131526,0,"EN",0
"129369",20745,1,1831,"2013-10-06","2018-10-11",129368,0,"EN",1
"149139",5525,1,2601,"2011-08-28","2018-10-11",149138,0,"EN",1
"36670",99,0,1073,"2015-11-04","2018-10-12",36669,0,"EN",0
"69854",3436,0,869,"2016-05-26","2018-10-12",69853,0,"EN",0
"164015",641,1,2225,"2012-09-03","2018-10-07",164014,0,"EN",0
"97590",4000,1,400,"2017-09-07","2018-10-12",97589,0,"PT",1
"149085",50298,0,496,"2017-06-03","2018-10-12",149084,0,"EN",1
"3727",3205,0,3417,"2009-06-02","2018-10-10",3726,0,"EN",0
"35042",5599,1,1379,"2014-12-31","2018-10-10",35041,0,"EN",0
"117520",462,0,2741,"2011-03-30","2018-09-30",117519,0,"ES",0
"132301",6176,0,1702,"2014-02-13","2018-10-12",132300,0,"EN",1
"12956",128729,1,2353,"2012-05-03","2018-10-12",12955,0,"ZH",0
"107212",1204,1,1845,"2013-09-23","2018-10-12",107211,0,"EN",1
"17949",6964,1,281,"2017-12-22","2018-09-29",17948,0,"EN",1
"166907",1478,1,1428,"2014-11-12","2018-10-10",166906,0,"EN",0
"149410",45971,0,1775,"2013-12-02","2018-10-12",149409,0,"EN",0
"51844",31096,1,2877,"2010-11-26","2018-10-12",51843,0,"ZH",0
"8355",3167,1,2763,"2011-03-01","2018-09-23",8354,0,"EN",0
"31594",5886,1,1904,"2013-07-23","2018-10-09",31593,0,"EN",0
"28733",19319,1,2232,"2012-08-27","2018-10-07",28732,0,"EN",0
"46168",78375,0,2004,"2013-04-17","2018-10-12",46167,0,"EN",0
"90983",13803,0,2384,"2012-04-02","2018-10-12",90982,0,"JA",1
"5092",10864,1,2431,"2012-02-15","2018-10-12",5091,0,"EN",1
"8026",7971,0,1700,"2013-12-26","2018-08-22",8025,0,"ZH",1
"126008",119637,1,3216,"2009-12-19","2018-10-09",126007,0,"EN",0
"8908",1554,0,1541,"2014-05-17","2018-08-05",8907,0,"EN",0
"107134",4402,0,2924,"2010-09-26","2018-09-28",107133,0,"EN",0
