"","views","mature","life_time","created_at","updated_at","numeric_id","dead_account","language","affiliate"
"138814",11687,1,811,"2016-07-23","2018-10-12",138813,0,"EN",1
"41595",4849,0,1236,"2015-05-25","2018-10-12",41594,0,"EN",1
"142247",1604,1,1635,"2014-03-23","2018-09-13",142246,0,"EN",0
"111228",4500,0,876,"2016-05-19","2018-10-12",111227,0,"EN",1
"27218",1258,1,1499,"2014-09-02","2018-10-10",27217,0,"EN",1
"85372",20296,0,2259,"2012-08-04","2018-10-11",85371,0,"EN",1
"53647",13368,0,2714,"2011-05-07","2018-10-11",53646,0,"EN",1
"33792",1736,0,990,"2016-01-26","2018-10-12",33791,0,"EN",0
"146642",2109,0,1735,"2014-01-11","2018-10-12",146641,0,"EN",1
"5954",34872,0,2109,"2013-01-01","2018-10-11",5953,0,"EN",1
"77366",9305,0,1934,"2013-06-26","2018-10-12",77365,0,"EN",1
"106309",2015,0,2501,"2011-12-07","2018-10-12",106308,0,"EN",1
"34925",7241,1,2428,"2012-02-18","2018-10-12",34924,0,"EN",1
"109736",1464,1,1827,"2013-09-06","2018-09-07",109735,0,"EN",1
"50665",7105,0,1177,"2015-07-13","2018-10-02",50664,0,"EN",1
"121595",1332,0,1917,"2013-07-08","2018-10-07",121594,0,"EN",1
"21127",11238,0,2274,"2012-07-17","2018-10-08",21126,0,"EN",0
"29601",823,0,1487,"2014-09-16","2018-10-12",29600,0,"EN",0
"20401",4030,0,714,"2016-10-28","2018-10-12",20400,0,"EN",1
"60093",14821,1,1408,"2014-12-03","2018-10-11",60092,0,"EN",1
"154206",3851,0,981,"2016-02-04","2018-10-12",154205,0,"EN",1
"122299",1762,1,1878,"2013-07-31","2018-09-21",122298,0,"ES",1
"12855",234,0,2166,"2012-10-05","2018-09-10",12854,0,"EN",0
"20576",2633,0,1717,"2014-01-29","2018-10-12",20575,0,"EN",0
"10366",1276,0,1993,"2013-02-22","2018-08-08",10365,0,"EN",1
"19998",951,0,1231,"2015-05-30","2018-10-12",19997,0,"EN",1
"60551",150,0,1068,"2015-11-07","2018-10-10",60550,0,"EN",0
"124625",424,1,2735,"2011-04-16","2018-10-11",124624,0,"EN",0
"59681",1682,1,1335,"2015-02-09","2018-10-06",59680,0,"EN",1
"116045",209,0,1084,"2015-10-02","2018-09-20",116044,0,"EN",0
"61047",1618,1,2490,"2011-12-10","2018-10-04",61046,0,"EN",0
"79225",12057,0,1747,"2013-12-30","2018-10-12",79224,0,"EN",1
"127013",3994,1,1914,"2013-07-13","2018-10-09",127012,0,"EN",0
"53978",3665,0,1031,"2015-12-16","2018-10-12",53977,0,"EN",1
"37538",598,0,781,"2016-08-19","2018-10-09",37537,0,"EN",0
"2302",3808,0,643,"2017-01-07","2018-10-12",2301,0,"EN",1
"25413",2254,0,2060,"2013-02-20","2018-10-12",25412,0,"EN",0
"129679",1797,0,1330,"2015-01-01","2018-08-23",129678,0,"EN",0
"15670",6500,1,1065,"2015-11-12","2018-10-12",15669,0,"EN",1
"164380",52112,1,1627,"2014-04-29","2018-10-12",164379,0,"EN",1
"57124",1920,1,2420,"2012-02-16","2018-10-02",57123,0,"EN",0
"67329",1337,0,1810,"2013-10-28","2018-10-12",67328,0,"EN",0
"132941",610,1,1266,"2015-04-21","2018-10-08",132940,0,"EN",0
"33340",1545,1,1925,"2013-06-15","2018-09-22",33339,0,"EN",1
"98400",11692,0,1294,"2015-03-28","2018-10-12",98399,0,"EN",1
"104200",3722,0,1169,"2015-07-30","2018-10-11",104199,0,"EN",0
"106764",1400,0,1036,"2015-12-07","2018-10-08",106763,0,"EN",1
"48299",2224,0,1013,"2016-01-03","2018-10-12",48298,0,"EN",1
"148527",12896,0,2177,"2012-10-25","2018-10-11",148526,0,"EN",0
"164211",175,1,895,"2016-04-30","2018-10-12",164210,0,"EN",0
"118550",183,0,933,"2016-03-17","2018-10-06",118549,0,"EN",0
"162721",1241,0,1989,"2013-04-25","2018-10-05",162720,0,"EN",0
"166465",53556,0,2827,"2011-01-14","2018-10-11",166464,0,"EN",1
"124154",4316,1,1923,"2013-06-24","2018-09-29",124153,0,"EN",0
"167426",985,0,1019,"2015-12-28","2018-10-12",167425,0,"EN",0
"162653",38077,0,1210,"2015-06-17","2018-10-09",162652,0,"EN",1
"159396",22713,1,1907,"2013-07-23","2018-10-12",159395,0,"EN",1
"117566",1070,0,1373,"2014-12-29","2018-10-02",117565,0,"EN",0
"123532",2242,1,1868,"2013-08-31","2018-10-12",123531,0,"EN",1
"85866",2687,0,2024,"2013-02-28","2018-09-14",85865,0,"EN",0
"152995",1403,0,1487,"2014-09-14","2018-10-10",152994,0,"EN",1
"21571",1342,0,1980,"2013-05-11","2018-10-12",21570,0,"EN",0
"52508",41831,1,2092,"2013-01-19","2018-10-12",52507,0,"EN",1
"55358",3253,0,1155,"2015-08-14","2018-10-12",55357,0,"FR",1
"95923",4768,1,1643,"2014-04-13","2018-10-12",95922,0,"EN",1
"141813",5853,0,800,"2016-08-03","2018-10-12",141812,0,"EN",1
"76428",9355,0,619,"2017-01-31","2018-10-12",76427,0,"EN",1
"131187",23688,0,850,"2016-06-14","2018-10-12",131186,0,"EN",1
"73123",571,0,777,"2016-07-10","2018-08-26",73122,0,"EN",0
"19091",2519,1,1640,"2014-04-16","2018-10-12",19090,0,"EN",1
"140560",2611,1,1281,"2015-04-04","2018-10-06",140559,0,"EN",1
"76032",5197,1,714,"2016-10-28","2018-10-12",76031,0,"EN",1
"8583",22665,1,3195,"2010-01-12","2018-10-12",8582,0,"EN",1
"79570",42734,0,1161,"2015-08-08","2018-10-12",79569,0,"DE",1
"157312",1464,0,985,"2016-01-31","2018-10-12",157311,0,"EN",1
"137950",10933,1,2371,"2012-03-27","2018-09-23",137949,0,"EN",0
"138827",442677,1,1716,"2014-01-30","2018-10-12",138826,0,"EN",0
"12790",2714,0,2424,"2012-02-17","2018-10-07",12789,0,"EN",0
"18815",1767,1,2580,"2011-09-15","2018-10-08",18814,0,"EN",0
"156046",12636,0,2857,"2010-12-16","2018-10-12",156045,0,"EN",0
"11424",13495,1,1973,"2013-05-18","2018-10-12",11423,0,"EN",0
"12645",543,0,1195,"2015-06-11","2018-09-18",12644,0,"EN",0
"134518",1070,0,813,"2016-07-18","2018-10-09",134517,0,"EN",1
"147670",15557,1,1105,"2015-10-02","2018-10-11",147669,0,"EN",1
"9509",4648,1,771,"2016-09-01","2018-10-12",9508,0,"EN",1
"114818",25771,0,1241,"2015-05-19","2018-10-11",114817,0,"EN",1
"149110",30770,1,873,"2016-05-22","2018-10-12",149109,0,"EN",1
"3441",1425,0,1518,"2014-08-16","2018-10-12",3440,0,"EN",0
"112523",2942,1,2253,"2012-08-10","2018-10-11",112522,0,"EN",0
"40514",3431,0,629,"2017-01-16","2018-10-07",40513,0,"EN",1
"82975",1574,1,1528,"2014-08-04","2018-10-10",82974,0,"EN",1
"44507",602,0,2509,"2011-11-13","2018-09-26",44506,0,"EN",0
"136661",6691,1,2247,"2012-08-17","2018-10-12",136660,0,"EN",0
"137972",1023,0,599,"2017-02-11","2018-10-03",137971,0,"EN",0
"142864",5087,0,1355,"2015-01-26","2018-10-12",142863,0,"EN",1
"71432",961,1,1385,"2014-12-27","2018-10-12",71431,0,"EN",0
"15474",218,0,928,"2015-12-30","2018-07-15",15473,0,"EN",0
"142790",54842,1,1605,"2014-05-20","2018-10-11",142789,0,"EN",1
"103239",214577,1,2191,"2012-10-12","2018-10-12",103238,0,"EN",0
"141719",3720,1,1350,"2015-01-31","2018-10-12",141718,0,"EN",1
"61742",13563,1,3073,"2010-05-09","2018-10-07",61741,0,"EN",0
"138825",92,1,742,"2016-09-14","2018-09-26",138824,0,"EN",0
"37586",16911,0,1117,"2015-09-21","2018-10-12",37585,0,"EN",1
"144896",39,0,652,"2016-11-06","2018-08-20",144895,0,"EN",0
"145483",93,0,384,"2017-09-19","2018-10-08",145482,0,"EN",0
"27869",328,1,1033,"2015-12-11","2018-10-09",27868,0,"EN",0
"151296",281034,1,2317,"2012-06-08","2018-10-12",151295,0,"EN",0
"122946",282,1,583,"2017-01-15","2018-08-21",122945,0,"EN",0
"112254",565821,0,2405,"2012-03-12","2018-10-12",112253,0,"EN",0
"21131",6084,1,1547,"2014-07-09","2018-10-03",21130,0,"EN",0
"150253",9538,0,708,"2016-11-03","2018-10-12",150252,0,"EN",1
"135779",460,1,1461,"2014-10-12","2018-10-12",135778,0,"EN",0
"86438",13773,0,1545,"2014-07-20","2018-10-12",86437,0,"EN",1
"151148",2816,0,1224,"2015-06-04","2018-10-10",151147,0,"EN",1
"131287",225665,0,1515,"2014-08-19","2018-10-12",131286,0,"EN",0
"20682",656,0,1514,"2014-08-17","2018-10-09",20681,0,"EN",0
"158129",12659,1,2048,"2013-02-21","2018-10-01",158128,0,"EN",0
"1047",18481,1,2075,"2013-02-05","2018-10-12",1046,0,"EN",1
"117978",19811,0,1194,"2015-07-05","2018-10-11",117977,0,"EN",1
"11878",1869,0,758,"2016-09-14","2018-10-12",11877,0,"EN",1
"74606",5645,0,2441,"2012-02-05","2018-10-12",74605,0,"EN",0
"71560",1335,1,1986,"2013-05-05","2018-10-12",71559,0,"EN",1
"45891",2580,0,1541,"2014-07-24","2018-10-12",45890,0,"EN",1
"74094",1172,1,197,"2018-03-27","2018-10-10",74093,0,"EN",1
"113161",4377,0,1204,"2015-06-25","2018-10-11",113160,0,"EN",0
"110692",108,0,1726,"2014-01-20","2018-10-12",110691,0,"EN",0
"140801",10891,0,1442,"2014-10-31","2018-10-12",140800,0,"EN",1
"34026",5659,0,1446,"2014-10-27","2018-10-12",34025,0,"EN",1
"132979",1623,0,1923,"2013-07-07","2018-10-12",132978,0,"EN",0
"152314",2738,0,2386,"2012-03-29","2018-10-10",152313,0,"EN",0
"112044",798,0,1182,"2015-07-18","2018-10-12",112043,0,"EN",0
"161430",1732,0,1138,"2015-08-31","2018-10-12",161429,0,"EN",1
"57046",1215,1,1516,"2014-08-18","2018-10-12",57045,0,"EN",1
"49046",28267,0,1040,"2015-12-07","2018-10-12",49045,0,"EN",1
"106015",878,1,1601,"2014-05-25","2018-10-12",106014,0,"EN",0
"119698",5588,0,1375,"2015-01-06","2018-10-12",119697,0,"EN",1
"68555",15618,0,1899,"2013-07-31","2018-10-12",68554,0,"EN",1
"108426",3295,0,2042,"2013-03-10","2018-10-12",108425,0,"EN",1
"5216",18517,1,2209,"2012-09-24","2018-10-12",5215,0,"EN",1
"32876",1509991,0,1848,"2013-09-20","2018-10-12",32875,0,"EN",0
"152765",1722,0,596,"2017-02-23","2018-10-12",152764,0,"EN",1
"39193",53662,0,1785,"2013-11-18","2018-10-08",39192,0,"EN",1
"156002",7131,0,1258,"2015-04-30","2018-10-09",156001,0,"EN",1
"68180",4781,0,712,"2016-10-30","2018-10-12",68179,0,"EN",1
"97427",3021,0,1599,"2013-11-09","2018-03-27",97426,1,"EN",0
"45589",872,1,725,"2016-10-17","2018-10-12",45588,0,"EN",0
"155846",7521,1,1340,"2015-02-10","2018-10-12",155845,0,"EN",1
"152673",27212,0,1956,"2013-05-11","2018-09-18",152672,0,"EN",0
"165564",434,1,1803,"2013-11-04","2018-10-12",165563,0,"EN",0
"2676",711,0,1606,"2014-05-19","2018-10-11",2675,0,"EN",0
"155983",1517,0,2023,"2013-03-29","2018-10-12",155982,0,"EN",1
"30188",4351,0,859,"2016-06-05","2018-10-12",30187,0,"EN",1
"114842",4901,1,1784,"2013-11-23","2018-10-12",114841,0,"EN",0
"46711",18536,0,1175,"2015-07-25","2018-10-12",46710,0,"EN",1
"3624",3129,1,1416,"2014-11-26","2018-10-12",3623,0,"EN",0
"129363",2434,1,314,"2017-12-02","2018-10-12",129362,0,"EN",1
"49056",411,0,1694,"2014-02-02","2018-09-23",49055,0,"EN",0
"16257",2765,0,1784,"2013-11-23","2018-10-12",16256,0,"EN",1
"2796",5909,1,1213,"2015-06-16","2018-10-11",2795,0,"EN",1
"65336",1602,0,1897,"2013-07-29","2018-10-08",65335,0,"EN",0
"25348",27675,1,1173,"2015-07-27","2018-10-12",25347,0,"EN",1
"59886",311,0,1015,"2015-12-26","2018-10-06",59885,0,"EN",0
"39609",11394,1,2191,"2012-09-21","2018-09-21",39608,0,"EN",1
"5912",899,0,1735,"2013-12-26","2018-09-26",5911,0,"EN",0
"68368",573,0,1358,"2014-12-31","2018-09-19",68367,0,"EN",0
"120202",2826,0,587,"2017-03-04","2018-10-12",120201,0,"EN",0
"147036",655,0,2001,"2013-04-05","2018-09-27",147035,0,"EN",0
"114847",2503,0,779,"2016-08-24","2018-10-12",114846,0,"EN",1
"24488",12256,1,1423,"2014-11-12","2018-10-05",24487,0,"EN",1
"59463",518,1,818,"2016-07-16","2018-10-12",59462,0,"EN",0
"116963",8560,1,1545,"2014-07-18","2018-10-10",116962,0,"EN",1
"17880",1855,0,1338,"2015-02-07","2018-10-07",17879,0,"EN",0
"157666",975,0,1647,"2014-03-30","2018-10-02",157665,0,"EN",0
"24266",12109,1,1787,"2013-11-20","2018-10-12",24265,0,"EN",1
"827",2390,0,1029,"2015-12-15","2018-10-09",826,0,"EN",1
"14669",461398,0,1420,"2014-11-22","2018-10-12",14668,0,"EN",0
"109595",203420,0,2752,"2011-03-31","2018-10-12",109594,0,"EN",0
"51640",5779,1,2327,"2012-05-29","2018-10-12",51639,0,"EN",0
"4870",9743,0,1968,"2013-05-19","2018-10-08",4869,0,"EN",0
"154722",2862,0,1742,"2014-01-04","2018-10-12",154721,0,"EN",0
"155222",516,1,1363,"2014-12-20","2018-09-13",155221,0,"EN",1
"55229",1125,1,968,"2016-02-12","2018-10-07",55228,0,"EN",0
"131967",879,0,1712,"2014-01-15","2018-09-23",131966,0,"EN",0
"117433",7982,1,1736,"2013-12-22","2018-09-23",117432,0,"EN",1
"132649",40,0,1723,"2014-01-05","2018-09-24",132648,0,"EN",0
"47136",608,0,1432,"2014-10-22","2018-09-23",47135,0,"EN",1
"137231",2394,0,2277,"2012-07-10","2018-10-04",137230,0,"EN",0
"64923",542,0,582,"2017-02-23","2018-09-28",64922,0,"EN",0
"114816",240,1,1513,"2014-08-19","2018-10-10",114815,0,"EN",0
"116832",4410,0,1378,"2015-01-03","2018-10-12",116831,0,"EN",0
"64975",849,0,1579,"2014-06-15","2018-10-11",64974,0,"EN",0
"108278",2177,1,1527,"2014-08-07","2018-10-12",108277,0,"EN",1
"50900",9326,1,1527,"2014-08-07","2018-10-12",50899,0,"EN",1
"17683",5130,0,1010,"2016-01-06","2018-10-12",17682,0,"EN",0
"135427",1904095,0,2359,"2012-04-27","2018-10-12",135426,0,"EN",0
"65280",2933,1,972,"2016-02-13","2018-10-12",65279,0,"EN",0
"142012",56673,0,1343,"2015-02-07","2018-10-12",142011,0,"EN",1
"138398",2001,1,723,"2016-10-16","2018-10-09",138397,0,"EN",1
"58970",7994,0,1014,"2016-01-02","2018-10-12",58969,0,"EN",1
"91019",224774,0,3193,"2010-01-14","2018-10-12",91018,0,"EN",0
"98710",1248,1,2241,"2012-08-21","2018-10-10",98709,0,"EN",0
"90219",1241,1,1667,"2014-03-15","2018-10-07",90218,0,"EN",0
"145051",1294,0,1283,"2015-04-08","2018-10-12",145050,0,"ES",1
"86357",1991,0,2196,"2012-09-24","2018-09-29",86356,0,"EN",0
"95755",74921,1,1923,"2013-07-07","2018-10-12",95754,0,"EN",1
"50385",83,0,1705,"2013-09-07","2018-05-09",50384,1,"EN",0
"110187",97,1,789,"2016-06-17","2018-08-15",110186,0,"EN",0
"116534",650,1,1420,"2014-11-21","2018-10-11",116533,0,"EN",0
"159469",3459,0,1106,"2015-08-20","2018-08-30",159468,0,"EN",0
"35099",2739,0,1211,"2015-06-19","2018-10-12",35098,0,"EN",1
"85878",54730882,0,3699,"2008-08-26","2018-10-12",85877,0,"EN",0
"122229",4876,0,1382,"2014-12-30","2018-10-12",122228,0,"ES",0
"156878",6343,1,986,"2016-01-30","2018-10-12",156877,0,"EN",1
"163872",3719,0,1557,"2014-07-07","2018-10-11",163871,0,"EN",1
"10883",638,0,1675,"2014-03-12","2018-10-12",10882,0,"EN",1
"141354",268887,0,952,"2016-03-04","2018-10-12",141353,0,"EN",0
"28200",1437,0,1928,"2013-07-02","2018-10-12",28199,0,"EN",0
"80351",685141,0,2009,"2013-04-12","2018-10-12",80350,0,"FR",0
"96099",61740,1,2301,"2012-06-24","2018-10-12",96098,0,"EN",1
"39616",13067,1,2309,"2012-06-15","2018-10-11",39615,0,"EN",1
"144775",1453,0,974,"2016-02-11","2018-10-12",144774,0,"EN",1
"143883",1180,1,258,"2018-01-27","2018-10-12",143882,0,"EN",0
"77565",2917,1,1414,"2014-11-10","2018-09-24",77564,0,"EN",1
"153465",12350,1,2156,"2012-11-16","2018-10-12",153464,0,"EN",1
"63302",1287,0,1796,"2013-11-01","2018-10-02",63301,0,"EN",0
"76936",1719,0,1252,"2015-05-09","2018-10-12",76935,0,"DE",1
"111709",5131,1,207,"2017-11-17","2018-06-12",111708,1,"EN",0
"142455",3591,0,922,"2016-03-27","2018-10-05",142454,0,"EN",1
"67697",5540,0,1321,"2015-03-01","2018-10-12",67696,0,"EN",1
"114985",857,0,874,"2016-05-21","2018-10-12",114984,0,"EN",1
"66633",4922162,0,2817,"2011-01-25","2018-10-12",66632,0,"EN",0
"162326",10252,0,465,"2017-07-04","2018-10-12",162325,0,"EN",1
"62626",9786,1,2276,"2012-07-17","2018-10-10",62625,0,"EN",1
"94558",1370,0,547,"2017-04-04","2018-10-03",94557,0,"EN",0
"132709",2520,1,1595,"2014-05-26","2018-10-07",132708,0,"EN",1
"83103",30779,0,687,"2016-11-24","2018-10-12",83102,0,"EN",1
"63884",12159,1,2092,"2013-01-19","2018-10-12",63883,0,"EN",1
"62622",2315,0,1920,"2013-07-07","2018-10-09",62621,0,"EN",0
"94356",412,0,1075,"2015-10-27","2018-10-06",94355,0,"EN",0
"82917",3063,0,2106,"2013-01-05","2018-10-12",82916,0,"EN",0
"78094",12469,0,2368,"2012-04-17","2018-10-11",78093,0,"EN",0
"109945",1424,1,429,"2017-08-09","2018-10-12",109944,0,"EN",1
"123956",1112,1,1233,"2015-05-28","2018-10-12",123955,0,"EN",0
"118202",852,1,1141,"2015-08-28","2018-10-12",118201,0,"EN",1
"58820",4242,1,1749,"2013-12-28","2018-10-12",58819,0,"EN",0
"166940",5014,0,893,"2016-05-02","2018-10-12",166939,0,"EN",1
"54263",204,0,967,"2016-01-15","2018-09-08",54262,0,"EN",0
"161525",3776,0,987,"2015-12-24","2018-09-06",161524,0,"EN",1
"90989",9709,1,1537,"2014-07-28","2018-10-12",90988,0,"EN",1
"120089",9572,0,1712,"2014-02-03","2018-10-12",120088,0,"EN",1
"137797",21699,0,2388,"2012-03-29","2018-10-12",137796,0,"EN",1
"162555",2533,0,1019,"2015-12-28","2018-10-12",162554,0,"EN",1
"159778",68470,0,1797,"2013-11-10","2018-10-12",159777,0,"EN",0
"116063",488,0,2042,"2013-02-28","2018-10-02",116062,0,"EN",0
"107529",11186,1,2292,"2012-07-03","2018-10-12",107528,0,"EN",0
"144221",5278,1,1242,"2015-05-19","2018-10-12",144220,0,"EN",1
"109121",7595,1,3553,"2009-01-15","2018-10-08",109120,0,"EN",1
"122636",2612,0,2701,"2011-05-21","2018-10-12",122635,0,"EN",1
"65247",458,0,508,"2017-05-15","2018-10-05",65246,0,"EN",1
"122417",559,0,1415,"2014-11-22","2018-10-07",122416,0,"EN",0
"41958",706,0,922,"2016-04-03","2018-10-12",41957,0,"ES",1
"73229",869,0,1633,"2014-04-16","2018-10-05",73228,0,"EN",0
"148042",44223,0,2205,"2012-09-28","2018-10-12",148041,0,"EN",1
"121198",2664,0,488,"2017-06-11","2018-10-12",121197,0,"EN",1
"36837",522,0,1225,"2015-06-05","2018-10-12",36836,0,"EN",0
"122665",4917,0,1201,"2015-06-29","2018-10-12",122664,0,"SV",1
"22588",10350,0,1782,"2013-11-25","2018-10-12",22587,0,"EN",1
"94360",1321,0,1066,"2015-11-11","2018-10-12",94359,0,"EN",1
"26462",379,0,2799,"2011-01-17","2018-09-16",26461,0,"EN",0
"137554",26266,1,1697,"2014-02-18","2018-10-12",137553,0,"EN",0
"90070",31060,0,1921,"2013-06-14","2018-09-17",90069,0,"EN",0
"118910",6926,0,1923,"2013-07-07","2018-10-12",118909,0,"EN",1
"146292",2824,1,2673,"2011-06-16","2018-10-10",146291,0,"EN",1
"149290",390,0,1615,"2014-05-07","2018-10-08",149289,0,"EN",0
"78933",491,0,1258,"2015-04-18","2018-09-27",78932,0,"EN",0
"165838",10790,0,2352,"2012-05-02","2018-10-10",165837,0,"EN",0
"35037",174,0,1913,"2013-07-13","2018-10-08",35036,0,"EN",0
"117926",913,0,2211,"2012-09-22","2018-10-12",117925,0,"EN",0
"151280",1041,1,1519,"2014-08-13","2018-10-10",151279,0,"EN",0
"84780",8133,0,1411,"2014-12-01","2018-10-12",84779,0,"NL",1
"165496",4699,1,1501,"2014-09-02","2018-10-12",165495,0,"EN",0
"71272",2061,1,2195,"2012-10-01","2018-10-05",71271,0,"EN",1
"29989",3970,0,1327,"2015-02-15","2018-10-04",29988,0,"EN",1
"107812",731,0,1365,"2015-01-15","2018-10-11",107811,0,"EN",0
"37421",712,0,1027,"2015-12-05","2018-09-27",37420,0,"EN",0
"129671",2684,0,2234,"2012-08-12","2018-09-24",129670,0,"EN",1
"110074",47050,1,1262,"2015-04-29","2018-10-12",110073,0,"NL",1
"147278",591,0,1592,"2014-05-21","2018-09-29",147277,0,"EN",0
"151956",1783,0,2490,"2011-11-27","2018-09-21",151955,0,"EN",0
"94022",2027,0,1517,"2014-07-26","2018-09-20",94021,0,"EN",0
"91382",2773,1,1623,"2014-05-03","2018-10-12",91381,0,"EN",1
"71758",9069,0,1354,"2015-01-01","2018-09-16",71757,0,"EN",1
"110521",1042,1,1972,"2013-03-13","2018-08-06",110520,0,"EN",0
"165309",816,0,1926,"2013-07-03","2018-10-11",165308,0,"EN",0
"161616",1260,0,1016,"2015-11-09","2018-08-21",161615,0,"EN",0
"159815",2378,1,2856,"2010-12-17","2018-10-12",159814,0,"EN",0
"120503",10781,0,2764,"2011-03-19","2018-10-12",120502,0,"EN",1
"119587",2044,0,1737,"2014-01-09","2018-10-12",119586,0,"EN",0
"34428",2339,0,660,"2016-12-21","2018-10-12",34427,0,"EN",0
"131599",4023,0,1902,"2013-04-17","2018-07-02",131598,1,"EN",0
"116424",12321,1,1700,"2014-02-13","2018-10-10",116423,0,"EN",1
"143227",812,0,1447,"2014-10-26","2018-10-12",143226,0,"EN",0
"113868",10013,0,1422,"2014-11-20","2018-10-12",113867,0,"EN",1
"117043",1273,1,1017,"2015-11-12","2018-08-25",117042,0,"EN",1
"37904",2541,1,1625,"2014-03-27","2018-09-07",37903,0,"EN",0
"70646",22722,0,1552,"2014-07-13","2018-10-12",70645,0,"EN",1
"157937",8466,1,1893,"2013-08-05","2018-10-11",157936,0,"EN",1
"69752",2958,0,1709,"2014-02-06","2018-10-12",69751,0,"EN",1
"67618",4691,1,1860,"2013-08-16","2018-09-19",67617,0,"EN",1
"68739",592,1,1862,"2013-08-27","2018-10-02",68738,0,"EN",0
"130495",5884,1,811,"2016-07-22","2018-10-11",130494,0,"EN",1
"111312",4049,1,969,"2016-02-16","2018-10-12",111311,0,"EN",1
"9129",11406,1,1328,"2015-02-22","2018-10-12",9128,0,"EN",1
"47981",2000,0,1091,"2015-10-12","2018-10-07",47980,0,"EN",1
"55710",379,1,1200,"2015-06-30","2018-10-12",55709,0,"EN",0
"105891",5836,1,3542,"2009-01-29","2018-10-11",105890,0,"EN",1
"17458",62102,1,2373,"2012-04-13","2018-10-12",17457,0,"EN",0
"2125",3429,1,1196,"2015-07-02","2018-10-10",2124,0,"EN",1
"1652",419,0,1047,"2015-11-12","2018-09-24",1651,0,"EN",0
"64519",1798,1,2448,"2012-01-16","2018-09-29",64518,0,"EN",0
"140429",56701,0,1946,"2013-06-14","2018-10-12",140428,0,"EN",1
"124734",58207,1,770,"2016-09-02","2018-10-12",124733,0,"EN",1
"165534",5959,0,2277,"2012-07-17","2018-10-11",165533,0,"EN",0
"74013",8721992,0,2730,"2011-04-22","2018-10-12",74012,0,"EN",0
"107",8436,0,2021,"2013-03-27","2018-10-08",106,0,"EN",1
"103166",620,0,2013,"2013-03-29","2018-10-02",103165,0,"EN",0
"153952",3730,0,1096,"2015-10-10","2018-10-10",153951,0,"PT",0
"117379",1117,1,1542,"2014-07-23","2018-10-12",117378,0,"EN",0
"17691",4107,1,969,"2016-02-16","2018-10-12",17690,0,"EN",1
"142682",2099,1,1406,"2014-12-06","2018-10-12",142681,0,"EN",0
"12734",38192,0,2963,"2010-09-02","2018-10-13",12733,0,"EN",1
"26266",731,0,1740,"2014-01-05","2018-10-11",26265,0,"EN",0
"167217",1817,0,607,"2017-02-11","2018-10-11",167216,0,"EN",0
"162773",7251,0,1740,"2014-01-01","2018-10-07",162772,0,"EN",0
"80075",12374,1,1710,"2014-02-05","2018-10-12",80074,0,"EN",1
"159967",16321,1,811,"2016-07-23","2018-10-12",159966,0,"EN",1
"72125",1663,0,1051,"2015-11-25","2018-10-11",72124,0,"EN",1
"121718",121835,1,1786,"2013-11-21","2018-10-12",121717,0,"EN",1
"120302",4760,1,2502,"2011-11-25","2018-10-01",120301,0,"EN",0
"16878",4665,1,1409,"2014-12-03","2018-10-12",16877,0,"EN",1
"111315",37445,1,2065,"2013-02-15","2018-10-12",111314,0,"EN",1
"136225",3528,0,557,"2017-04-03","2018-10-12",136224,0,"EN",1
"150878",1164,0,1199,"2015-07-01","2018-10-12",150877,0,"EN",1
"97875",96242,0,2290,"2012-07-05","2018-10-12",97874,0,"EN",0
"73102",59067,1,2022,"2013-03-30","2018-10-12",73101,0,"EN",1
"112402",93775,0,1301,"2015-03-21","2018-10-12",112401,0,"JA",0
"131333",5267,1,1901,"2013-07-29","2018-10-12",131332,0,"EN",1
"142723",2794,1,1111,"2015-09-27","2018-10-12",142722,0,"EN",0
"61406",43020255,1,2769,"2011-03-14","2018-10-12",61405,0,"EN",0
"44302",1332,0,719,"2016-10-23","2018-10-12",44301,0,"EN",1
"111795",17164,1,2026,"2013-03-06","2018-09-22",111794,0,"EN",0
"34852",31748,0,1455,"2014-10-18","2018-10-12",34851,0,"EN",1
"75052",1270,0,1194,"2015-06-15","2018-09-21",75051,0,"EN",1
"76904",512,0,1155,"2015-08-14","2018-10-12",76903,0,"EN",0
"6696",3737,0,1978,"2013-05-12","2018-10-11",6695,0,"EN",1
"119122",1178,1,1844,"2013-09-19","2018-10-07",119121,0,"EN",0
"154917",1149,0,1999,"2013-04-21","2018-10-11",154916,0,"EN",0
"14961",2343,0,1177,"2015-07-23","2018-10-12",14960,0,"EN",1
"59437",2637,0,1669,"2014-03-16","2018-10-10",59436,0,"EN",0
"49302",363,1,1767,"2013-12-06","2018-10-08",49301,0,"EN",0
"80045",4668,1,2078,"2013-01-27","2018-10-06",80044,0,"EN",1
"158408",7523,0,2058,"2013-02-22","2018-10-12",158407,0,"EN",1
"18824",1102,0,984,"2016-02-01","2018-10-12",18823,0,"EN",1
"122763",6771,1,1908,"2013-07-13","2018-10-03",122762,0,"EN",1
"159415",63895,1,2704,"2011-05-18","2018-10-12",159414,0,"DE",1
"164530",68921,0,2028,"2013-03-24","2018-10-12",164529,0,"EN",0
"94123",822,0,900,"2016-04-02","2018-09-19",94122,0,"EN",1
"131415",4142519,0,2658,"2011-07-03","2018-10-12",131414,0,"EN",0
"123291",200,0,2283,"2012-06-26","2018-09-26",123290,0,"EN",0
"161584",510,1,777,"2016-08-23","2018-10-09",161583,0,"EN",0
"75354",369,0,1754,"2013-12-22","2018-10-11",75353,0,"EN",0
